skill_id	skill_level	oper_type	mp_consume	cast_range	cast_style	hit_time	is_magic	ani_char	desc	icon_name	icon_name2	is_ench	ench_skill_id	hp_consume	UNK_0	UNK_1	UNK_2
1078	118	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	119	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	120	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	121	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	122	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	123	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	124	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	125	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	126	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	127	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	128	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	129	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	130	1	64	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	201	1	62	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	202	1	61	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	203	1	60	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	204	1	59	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	205	1	57	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	206	1	56	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	207	1	56	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	208	1	55	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	209	1	54	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	210	1	52	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	211	1	51	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	212	1	50	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	213	1	49	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	214	1	48	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	215	1	47	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	216	1	46	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	217	1	45	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	218	1	44	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	219	1	42	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	220	1	42	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	221	1	41	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	222	1	40	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	223	1	39	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	224	1	37	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	225	1	36	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	226	1	35	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	227	1	35	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	228	1	33	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	229	1	32	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1078	230	1	31	400	1	4.00000000	1	D	1078	icon.skill1078		0	1	6	0	8	10
1083	1	1	12	750	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	2	1	14	750	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	3	1	15	750	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	4	1	35	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	5	1	39	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	6	1	44	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	7	1	48	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	8	1	52	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	9	1	54	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	10	1	55	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	11	1	58	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	12	1	60	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	13	1	62	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	14	1	64	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	15	1	65	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	16	1	67	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	17	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	0	0	0	9	11
1083	101	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	102	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	103	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	104	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	105	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	106	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	107	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	108	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	109	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	110	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	111	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	112	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	113	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	114	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	115	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	116	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	117	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	118	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	119	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	120	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	121	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	122	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	123	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	124	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	125	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	126	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	127	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	128	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	129	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	130	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	201	1	67	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	202	1	67	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	203	1	66	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	204	1	66	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	205	1	65	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	206	1	65	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	207	1	63	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	208	1	63	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	209	1	62	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	210	1	62	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	211	1	61	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	212	1	61	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	213	1	60	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	214	1	60	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	215	1	58	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	216	1	58	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	217	1	57	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	218	1	57	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	219	1	56	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	220	1	56	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	221	1	55	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	222	1	55	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	223	1	53	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	224	1	53	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	225	1	52	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	226	1	52	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	227	1	51	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	228	1	51	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	229	1	50	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	230	1	50	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	301	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	302	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	303	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	304	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	305	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	306	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	307	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	308	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	309	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	310	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	311	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	312	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	313	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	314	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	315	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	316	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	317	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	318	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	319	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	320	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	321	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	322	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	323	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	324	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	325	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	326	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	327	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	328	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	329	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1083	330	1	69	900	1	1.50000000	1	L	2	icon.skill1083		1	1	17	0	9	11
1085	1	1	20	400	1	4.00000000	1	D	1085	icon.skill1085		0	0	0	0	8	10
1085	2	1	30	400	1	4.00000000	1	D	1085	icon.skill1085		0	0	0	0	8	10
1085	3	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	0	0	0	8	10
1085	101	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	102	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	103	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	104	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	105	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	106	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	107	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	108	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	109	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	110	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	111	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	112	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	113	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	114	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	115	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	116	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	117	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	118	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	119	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	120	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	121	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	122	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	123	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	124	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	125	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	126	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	127	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	128	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	129	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	130	1	44	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	201	1	42	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	202	1	41	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	203	1	41	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	204	1	40	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	205	1	40	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	206	1	39	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	207	1	37	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	208	1	37	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	209	1	36	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	210	1	36	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	211	1	35	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	212	1	35	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	213	1	34	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	214	1	32	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	215	1	32	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	216	1	31	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	217	1	31	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	218	1	30	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	219	1	29	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	220	1	29	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	221	1	27	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	222	1	27	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	223	1	26	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	224	1	26	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	225	1	25	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	226	1	24	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	227	1	23	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	228	1	22	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	229	1	22	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1085	230	1	21	400	1	4.00000000	1	D	1085	icon.skill1085		0	1	3	0	8	10
1087	1	1	23	400	1	4.00000000	1	D	1087	icon.skill1087		0	0	0	0	8	10
1087	2	1	39	400	1	4.00000000	1	D	1087	icon.skill1087		0	0	0	0	8	10
1087	3	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	0	0	0	8	10
1087	101	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	102	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	103	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	104	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	105	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	106	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	107	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	108	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	109	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	110	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	111	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	112	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	113	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	114	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	115	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	116	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	117	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	118	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	119	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	120	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	121	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	122	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	123	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	124	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	125	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	126	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	127	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	128	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	129	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	130	1	48	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	201	1	46	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	202	1	45	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	203	1	45	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	204	1	44	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	205	1	43	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	206	1	43	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	207	1	41	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	208	1	40	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	209	1	40	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	210	1	39	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	211	1	39	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	212	1	38	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	213	1	36	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	214	1	36	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	215	1	35	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	216	1	34	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	217	1	34	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	218	1	33	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	219	1	31	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	220	1	31	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	221	1	30	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	222	1	30	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	223	1	29	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	224	1	28	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	225	1	27	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	226	1	26	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	227	1	25	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	228	1	25	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	229	1	24	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1087	230	1	24	400	1	4.00000000	1	D	1087	icon.skill1087		0	1	3	0	8	10
1111	1	0	39	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	2	0	44	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	3	0	53	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	4	0	60	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	5	0	70	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	6	0	78	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	7	0	87	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	8	0	94	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	9	0	103	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	10	0	107	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	11	0	110	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	12	0	115	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	13	0	119	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	14	0	123	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	15	0	127	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	16	0	130	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	17	0	133	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	18	0	137	-1	1	15.00000000	1	i	1111	icon.skill1111		0	0	0	0	8	10
1111	101	0	137	-1	1	15.00000000	1	i	1111	icon.skill1111		0	1	18	0	8	10
1111	102	0	137	-1	1	15.00000000	1	i	1111	icon.skill1111		0	1	18	0	8	10
1111	103	0	137	-1	1	15.00000000	1	i	1111	icon.skill1111		0	1	18	0	8	10
1111	104	0	137	-1	1	15.00000000	1	i	1111	icon.skill1111		0	1	18	0	8	10
1111	105	0	137	-1	1	15.00000000	1	i	1111	icon.skill1111		0	1	18	0	8	10
1111	106	0	137	-1	1	15.00000000	1	i	1111	icon.skill1111		0	1	18	0	8	10
1111	107	0	137	-1	1	15.00000000	1	i	1111	icon.skill1111		0	1	18	0	8	10
1111	108	0	137	-1	1	15.00000000	1	i	1111	icon.skill1111		0	1	18	0	8	10
1111	109	0	137	-1	1	15.00000000	1	i	1111	icon.skill1111		0	1	18	0	8	10
