skill_id	skill_level	oper_type	mp_consume	cast_range	cast_style	hit_time	is_magic	ani_char	desc	icon_name	extra_eff
1127	18	0	68	600	1	4.00000000	1	f		icon.skill1127	0
1127	19	0	72	600	1	4.00000000	1	f		icon.skill1127	0
1127	20	0	74	600	1	4.00000000	1	f		icon.skill1127	0
1127	21	0	77	600	1	4.00000000	1	f		icon.skill1127	0
1127	22	0	80	600	1	4.00000000	1	f		icon.skill1127	0
1127	23	0	80	600	1	4.00000000	1	f		icon.skill1127	0
1127	24	0	83	600	1	4.00000000	1	f		icon.skill1127	0
1127	25	0	87	600	1	4.00000000	1	f		icon.skill1127	0
1127	26	0	89	600	1	4.00000000	1	f		icon.skill1127	0
1127	27	0	90	600	1	4.00000000	1	f		icon.skill1127	0
1127	28	0	93	600	1	4.00000000	1	f		icon.skill1127	0
1127	29	0	95	600	1	4.00000000	1	f		icon.skill1127	0
1127	30	0	97	600	1	4.00000000	1	f		icon.skill1127	0
1127	31	0	98	600	1	4.00000000	1	f		icon.skill1127	0
1127	32	0	98	600	1	4.00000000	1	f		icon.skill1127	0
1127	33	0	100	600	1	4.00000000	1	f		icon.skill1127	0
1127	34	0	102	600	1	4.00000000	1	f		icon.skill1127	0
1127	35	0	104	600	1	4.00000000	1	f		icon.skill1127	0
1127	36	0	105	600	1	4.00000000	1	f		icon.skill1127	0
1127	37	0	108	600	1	4.00000000	1	f		icon.skill1127	0
1127	38	0	109	600	1	4.00000000	1	f		icon.skill1127	0
1127	39	0	112	600	1	4.00000000	1	f		icon.skill1127	0
1127	40	0	113	600	1	4.00000000	1	f		icon.skill1127	0
1127	41	0	114	600	1	4.00000000	1	f		icon.skill1127	0
1127	42	0	115	600	1	4.00000000	1	f		icon.skill1127	0
1127	43	0	117	600	1	4.00000000	1	f		icon.skill1127	0
1127	44	0	119	600	1	4.00000000	1	f		icon.skill1127	0
1127	45	0	120	600	1	4.00000000	1	f		icon.skill1127	0
1144	1	1	30	400	1	4.00000000	1	f		icon.skill1144	0
1144	2	1	46	400	1	4.00000000	1	f		icon.skill1144	0
1145	1	1	30	400	1	4.00000000	1	f		icon.skill1145	0
1145	2	1	46	400	1	4.00000000	1	f		icon.skill1145	0
1145	3	1	54	400	1	4.00000000	1	f		icon.skill1145	0
1146	1	1	30	400	1	4.00000000	1	f		icon.skill1146	0
1146	2	1	46	400	1	4.00000000	1	f		icon.skill1146	0
1146	3	1	54	400	1	4.00000000	1	f		icon.skill1146	0
1147	1	0	20	600	4	4.00000000	1	f		icon.skill1147	0
1147	2	0	23	600	4	4.00000000	1	f		icon.skill1147	0
1147	3	0	27	600	4	4.00000000	1	f		icon.skill1147	0
1147	4	0	29	600	4	4.00000000	1	f		icon.skill1147	0
1147	5	0	32	600	4	4.00000000	1	f		icon.skill1147	0
1147	6	0	34	600	4	4.00000000	1	f		icon.skill1147	0
1160	1	1	30	600	1	4.00000000	1	f		icon.skill1160	1
1160	2	1	35	600	1	4.00000000	1	f		icon.skill1160	1
1160	3	1	39	600	1	4.00000000	1	f		icon.skill1160	1
1160	4	1	44	600	1	4.00000000	1	f		icon.skill1160	1
1160	5	1	48	600	1	4.00000000	1	f		icon.skill1160	1
1160	6	1	52	600	1	4.00000000	1	f		icon.skill1160	1
1160	7	1	54	600	1	4.00000000	1	f		icon.skill1160	1
1160	8	1	55	600	1	4.00000000	1	f		icon.skill1160	1
1160	9	1	58	600	1	4.00000000	1	f		icon.skill1160	1
1160	10	1	60	600	1	4.00000000	1	f		icon.skill1160	1
1160	11	1	62	600	1	4.00000000	1	f		icon.skill1160	1
1160	12	1	64	600	1	4.00000000	1	f		icon.skill1160	1
1160	13	1	65	600	1	4.00000000	1	f		icon.skill1160	1
1160	14	1	67	600	1	4.00000000	1	f		icon.skill1160	1
1160	15	1	69	600	1	4.00000000	1	f		icon.skill1160	1
1164	1	1	3	600	1	1.50000000	1	L		icon.skill1164	1
1164	2	1	10	600	1	1.50000000	1	L		icon.skill1164	1
1164	3	1	12	600	1	1.50000000	1	L		icon.skill1164	1
1164	4	1	14	600	1	1.50000000	1	L		icon.skill1164	1
1164	5	1	15	600	1	1.50000000	1	L		icon.skill1164	1
1164	6	1	35	600	1	1.50000000	1	L		icon.skill1164	1
1164	7	1	39	600	1	1.50000000	1	L		icon.skill1164	1
1164	8	1	44	600	1	1.50000000	1	L		icon.skill1164	1
1164	9	1	48	600	1	1.50000000	1	L		icon.skill1164	1
1164	10	1	52	600	1	1.50000000	1	L		icon.skill1164	1
1164	11	1	54	600	1	1.50000000	1	L		icon.skill1164	1
1164	12	1	55	600	1	1.50000000	1	L		icon.skill1164	1
1164	13	1	58	600	1	1.50000000	1	L		icon.skill1164	1
1164	14	1	60	600	1	1.50000000	1	L		icon.skill1164	1
1164	15	1	62	600	1	1.50000000	1	L		icon.skill1164	1
1164	16	1	64	600	1	1.50000000	1	L		icon.skill1164	1
1164	17	1	65	600	1	1.50000000	1	L		icon.skill1164	1
1164	18	1	67	600	1	1.50000000	1	L		icon.skill1164	1
1164	19	1	69	600	1	1.50000000	1	L		icon.skill1164	1
1167	1	1	34	500	1	4.00000000	1	f		icon.skill1167	1
1167	2	1	45	500	1	4.00000000	1	f		icon.skill1167	1
1167	3	1	65	500	1	4.00000000	1	f		icon.skill1167	1
1167	4	1	77	500	1	4.00000000	1	f		icon.skill1167	1
1167	5	1	89	500	1	4.00000000	1	f		icon.skill1167	1
1167	6	1	103	500	1	4.00000000	1	f		icon.skill1167	1
1168	1	1	10	600	1	4.00000000	1	f		icon.skill1168	1
1168	2	1	20	600	1	4.00000000	1	f		icon.skill1168	1
1168	3	1	27	600	1	4.00000000	1	f		icon.skill1168	1
1168	4	1	39	600	1	4.00000000	1	f		icon.skill1168	1
1168	5	1	48	600	1	4.00000000	1	f		icon.skill1168	1
1168	6	1	58	600	1	4.00000000	1	f		icon.skill1168	1
1168	7	1	67	600	1	4.00000000	1	f		icon.skill1168	1
1172	1	0	18	150	1	1.50000000	1	K		icon.skill1172	0
1172	2	0	20	150	1	1.50000000	1	K		icon.skill1172	0
1172	3	0	22	150	1	1.50000000	1	K		icon.skill1172	0
1172	4	0	23	150	1	1.50000000	1	K		icon.skill1172	0
1172	5	0	25	150	1	1.50000000	1	K		icon.skill1172	0
1172	6	0	27	150	1	1.50000000	1	K		icon.skill1172	0
1172	7	0	29	150	1	1.50000000	1	K		icon.skill1172	0
1172	8	0	30	150	1	1.50000000	1	K		icon.skill1172	0
1175	1	0	18	750	2	4.00000000	1	f	skill.el.1175	icon.skill1175	0
1175	2	0	20	750	2	4.00000000	1	f	skill.el.1175	icon.skill1175	0
1175	3	0	22	750	2	4.00000000	1	f	skill.el.1175	icon.skill1175	0
1175	4	0	23	750	2	4.00000000	1	f	skill.el.1175	icon.skill1175	0
1175	5	0	25	750	2	4.00000000	1	f	skill.el.1175	icon.skill1175	0
1175	6	0	27	750	2	4.00000000	1	f	skill.el.1175	icon.skill1175	0
1175	7	0	29	750	2	4.00000000	1	f	skill.el.1175	icon.skill1175	0
1175	8	0	30	750	2	4.00000000	1	f	skill.el.1175	icon.skill1175	0
1177	1	0	9	600	2	4.00000000	1	E		icon.skill1177	0
1177	2	0	9	600	2	4.00000000	1	E		icon.skill1177	0
1177	3	0	10	600	2	4.00000000	1	E		icon.skill1177	0
1177	4	0	14	600	2	4.00000000	1	E		icon.skill1177	0
1177	5	0	15	600	2	4.00000000	1	E		icon.skill1177	0
1178	1	0	18	750	2	4.00000000	1	E		icon.skill1178	0
1178	2	0	20	750	2	4.00000000	1	E		icon.skill1178	0
1178	3	0	22	750	2	4.00000000	1	E		icon.skill1178	0
1178	4	0	23	750	2	4.00000000	1	E		icon.skill1178	0
1178	5	0	25	750	2	4.00000000	1	E		icon.skill1178	0
1178	6	0	27	750	2	4.00000000	1	E		icon.skill1178	0
1178	7	0	29	750	2	4.00000000	1	E		icon.skill1178	0
1178	8	0	30	750	2	4.00000000	1	E		icon.skill1178	0
1181	1	0	29	500	2	4.00000000	1	E		icon.skill1181	0
1181	2	0	34	500	2	4.00000000	1	E		icon.skill1181	0
1181	3	0	40	500	2	4.00000000	1	E		icon.skill1181	0
1182	1	1	23	400	1	4.00000000	1	D		icon.skill1182	0
1182	2	1	35	400	1	4.00000000	1	D		icon.skill1182	0
1182	3	1	39	400	1	4.00000000	1	D		icon.skill1182	0
1184	1	1	9	600	1	3.09999990	1	f	skill.el.1184	icon.skill1184	1
1184	2	1	10	600	1	3.09999990	1	f	skill.el.1184	icon.skill1184	1
1184	3	1	14	600	1	3.09999990	1	f	skill.el.1184	icon.skill1184	1
1184	4	1	15	600	1	3.09999990	1	f	skill.el.1184	icon.skill1184	1
1184	5	1	18	600	1	3.09999990	1	f	skill.el.1184	icon.skill1184	1
1184	6	1	20	600	1	3.09999990	1	f	skill.el.1184	icon.skill1184	1
1189	1	1	30	400	1	4.00000000	1	D		icon.skill1189	0
1189	2	1	35	400	1	4.00000000	1	D		icon.skill1189	0
1189	3	1	39	400	1	4.00000000	1	D		icon.skill1189	0
1191	1	1	27	400	1	4.00000000	1	D		icon.skill1191	0
1191	2	1	35	400	1	4.00000000	1	D		icon.skill1191	0
1191	3	1	39	400	1	4.00000000	1	D		icon.skill1191	0
1201	1	1	22	600	1	2.50000000	1	C		icon.skill1201	1
1201	2	1	22	600	1	2.50000000	1	C		icon.skill1201	1
1201	3	1	23	600	1	2.50000000	1	C		icon.skill1201	1
1201	4	1	25	600	1	2.50000000	1	C		icon.skill1201	1
1201	5	1	27	600	1	2.50000000	1	C		icon.skill1201	1
1201	6	1	27	600	1	2.50000000	1	C		icon.skill1201	1
1201	7	1	29	600	1	2.50000000	1	C		icon.skill1201	1
1201	8	1	30	600	1	2.50000000	1	C		icon.skill1201	1
1201	9	1	30	600	1	2.50000000	1	C		icon.skill1201	1
1201	10	1	34	600	1	2.50000000	1	C		icon.skill1201	1
1201	11	1	34	600	1	2.50000000	1	C		icon.skill1201	1
1201	12	1	35	600	1	2.50000000	1	C		icon.skill1201	1
1201	13	1	38	600	1	2.50000000	1	C		icon.skill1201	1
1201	14	1	38	600	1	2.50000000	1	C		icon.skill1201	1
1201	15	1	39	600	1	2.50000000	1	C		icon.skill1201	1
1201	16	1	42	600	1	2.50000000	1	C		icon.skill1201	1
1201	17	1	43	600	1	2.50000000	1	C		icon.skill1201	1
1201	18	1	44	600	1	2.50000000	1	C		icon.skill1201	1
1201	19	1	45	600	1	2.50000000	1	C		icon.skill1201	1
1201	20	1	47	600	1	2.50000000	1	C		icon.skill1201	1
1201	21	1	48	600	1	2.50000000	1	C		icon.skill1201	1
1201	22	1	49	600	1	2.50000000	1	C		icon.skill1201	1
1201	23	1	50	600	1	2.50000000	1	C		icon.skill1201	1
1201	24	1	52	600	1	2.50000000	1	C		icon.skill1201	1
1201	25	1	54	600	1	2.50000000	1	C		icon.skill1201	1
1201	26	1	55	600	1	2.50000000	1	C		icon.skill1201	1
1201	27	1	58	600	1	2.50000000	1	C		icon.skill1201	1
1201	28	1	60	600	1	2.50000000	1	C		icon.skill1201	1
1201	29	1	62	600	1	2.50000000	1	C		icon.skill1201	1
1201	30	1	64	600	1	2.50000000	1	C		icon.skill1201	1
1201	31	1	65	600	1	2.50000000	1	C		icon.skill1201	1
1201	32	1	67	600	1	2.50000000	1	C		icon.skill1201	1
1201	33	1	69	600	1	2.50000000	1	C		icon.skill1201	1
1204	1	1	20	400	1	4.00000000	1	D		icon.skill1204	0
1204	2	1	27	400	1	4.00000000	1	D		icon.skill1204	0
1206	1	1	3	600	1	1.50000000	1	j		icon.skill1206	1
1206	2	1	10	600	1	1.50000000	1	j		icon.skill1206	1
1206	3	1	12	600	1	1.50000000	1	j		icon.skill1206	1
1206	4	1	14	600	1	1.50000000	1	j		icon.skill1206	1
1206	5	1	15	600	1	1.50000000	1	j		icon.skill1206	1
1206	6	1	35	600	1	1.50000000	1	j		icon.skill1206	1
1206	7	1	39	600	1	1.50000000	1	j		icon.skill1206	1
1206	8	1	44	600	1	1.50000000	1	j		icon.skill1206	1
1206	9	1	48	600	1	1.50000000	1	j		icon.skill1206	1
1206	10	1	52	600	1	1.50000000	1	j		icon.skill1206	1
1206	11	1	54	600	1	1.50000000	1	j		icon.skill1206	1
1206	12	1	55	600	1	1.50000000	1	j		icon.skill1206	1
1206	13	1	58	600	1	1.50000000	1	j		icon.skill1206	1
1206	14	1	60	600	1	1.50000000	1	j		icon.skill1206	1
1206	15	1	62	600	1	1.50000000	1	j		icon.skill1206	1
1206	16	1	64	600	1	1.50000000	1	j		icon.skill1206	1
1206	17	1	65	600	1	1.50000000	1	j		icon.skill1206	1
1206	18	1	67	600	1	1.50000000	1	j		icon.skill1206	1
1206	19	1	69	600	1	1.50000000	1	j		icon.skill1206	1
1216	1	0	9	-1	1	5.00000000	1	D		icon.skill1216	0
1217	1	0	58	600	1	5.00000000	1	D		icon.skill1217	0
1217	2	0	60	600	1	5.00000000	1	D		icon.skill1217	0
1217	3	0	62	600	1	5.00000000	1	D		icon.skill1217	0
1217	4	0	64	600	1	5.00000000	1	D		icon.skill1217	0
1217	5	0	65	600	1	5.00000000	1	D		icon.skill1217	0
1217	6	0	68	600	1	5.00000000	1	D		icon.skill1217	0
1217	7	0	72	600	1	5.00000000	1	D		icon.skill1217	0
1217	8	0	74	600	1	5.00000000	1	D		icon.skill1217	0
1217	9	0	77	600	1	5.00000000	1	D		icon.skill1217	0
1217	10	0	80	600	1	5.00000000	1	D		icon.skill1217	0
1217	11	0	80	600	1	5.00000000	1	D		icon.skill1217	0
1217	12	0	83	600	1	5.00000000	1	D		icon.skill1217	0
1217	13	0	87	600	1	5.00000000	1	D		icon.skill1217	0
1217	14	0	89	600	1	5.00000000	1	D		icon.skill1217	0
1217	15	0	90	600	1	5.00000000	1	D		icon.skill1217	0
1217	16	0	93	600	1	5.00000000	1	D		icon.skill1217	0
1217	17	0	95	600	1	5.00000000	1	D		icon.skill1217	0
1217	18	0	97	600	1	5.00000000	1	D		icon.skill1217	0
1217	19	0	98	600	1	5.00000000	1	D		icon.skill1217	0
1217	20	0	98	600	1	5.00000000	1	D		icon.skill1217	0
1217	21	0	100	600	1	5.00000000	1	D		icon.skill1217	0
1217	22	0	102	600	1	5.00000000	1	D		icon.skill1217	0
1217	23	0	104	600	1	5.00000000	1	D		icon.skill1217	0
1217	24	0	105	600	1	5.00000000	1	D		icon.skill1217	0
1217	25	0	108	600	1	5.00000000	1	D		icon.skill1217	0
1217	26	0	109	600	1	5.00000000	1	D		icon.skill1217	0
1217	27	0	112	600	1	5.00000000	1	D		icon.skill1217	0
1217	28	0	113	600	1	5.00000000	1	D		icon.skill1217	0
1217	29	0	114	600	1	5.00000000	1	D		icon.skill1217	0
1217	30	0	115	600	1	5.00000000	1	D		icon.skill1217	0
1217	31	0	117	600	1	5.00000000	1	D		icon.skill1217	0
1217	32	0	119	600	1	5.00000000	1	D		icon.skill1217	0
1217	33	0	120	600	1	5.00000000	1	D		icon.skill1217	0
1218	1	0	87	600	1	2.00000000	1	A		icon.skill1218	0
1218	2	0	90	600	1	2.00000000	1	A		icon.skill1218	0
1218	3	0	92	600	1	2.00000000	1	A		icon.skill1218	0
1218	4	0	95	600	1	2.00000000	1	A		icon.skill1218	0
1218	5	0	98	600	1	2.00000000	1	A		icon.skill1218	0
1218	6	0	102	600	1	2.00000000	1	A		icon.skill1218	0
1218	7	0	108	600	1	2.00000000	1	A		icon.skill1218	0
1218	8	0	110	600	1	2.00000000	1	A		icon.skill1218	0
1218	9	0	114	600	1	2.00000000	1	A		icon.skill1218	0
1218	10	0	120	600	1	2.00000000	1	A		icon.skill1218	0
1218	11	0	121	600	1	2.00000000	1	A		icon.skill1218	0
1218	12	0	123	600	1	2.00000000	1	A		icon.skill1218	0
1218	13	0	129	600	1	2.00000000	1	A		icon.skill1218	0
1218	14	0	133	600	1	2.00000000	1	A		icon.skill1218	0
1218	15	0	135	600	1	2.00000000	1	A		icon.skill1218	0
1218	16	0	139	600	1	2.00000000	1	A		icon.skill1218	0
1218	17	0	142	600	1	2.00000000	1	A		icon.skill1218	0
1218	18	0	145	600	1	2.00000000	1	A		icon.skill1218	0
1218	19	0	147	600	1	2.00000000	1	A		icon.skill1218	0
1218	20	0	147	600	1	2.00000000	1	A		icon.skill1218	0
1218	21	0	150	600	1	2.00000000	1	A		icon.skill1218	0
1218	22	0	153	600	1	2.00000000	1	A		icon.skill1218	0
1218	23	0	155	600	1	2.00000000	1	A		icon.skill1218	0
1218	24	0	158	600	1	2.00000000	1	A		icon.skill1218	0
1218	25	0	160	600	1	2.00000000	1	A		icon.skill1218	0
1218	26	0	164	600	1	2.00000000	1	A		icon.skill1218	0
1218	27	0	167	600	1	2.00000000	1	A		icon.skill1218	0
1218	28	0	168	600	1	2.00000000	1	A		icon.skill1218	0
1218	29	0	170	600	1	2.00000000	1	A		icon.skill1218	0
1218	30	0	173	600	1	2.00000000	1	A		icon.skill1218	0
1218	31	0	175	600	1	2.00000000	1	A		icon.skill1218	0
1218	32	0	178	600	1	2.00000000	1	A		icon.skill1218	0
1218	33	0	179	600	1	2.00000000	1	A		icon.skill1218	0
1219	1	0	115	-1	1	7.00000000	1	D		icon.skill1219	0
1219	2	0	119	-1	1	7.00000000	1	D		icon.skill1219	0
1219	3	0	122	-1	1	7.00000000	1	D		icon.skill1219	0
1219	4	0	127	-1	1	7.00000000	1	D		icon.skill1219	0
1219	5	0	130	-1	1	7.00000000	1	D		icon.skill1219	0
1219	6	0	134	-1	1	7.00000000	1	D		icon.skill1219	0
1219	7	0	143	-1	1	7.00000000	1	D		icon.skill1219	0
1219	8	0	148	-1	1	7.00000000	1	D		icon.skill1219	0
1219	9	0	152	-1	1	7.00000000	1	D		icon.skill1219	0
1219	10	0	159	-1	1	7.00000000	1	D		icon.skill1219	0
1219	11	0	159	-1	1	7.00000000	1	D		icon.skill1219	0
1219	12	0	164	-1	1	7.00000000	1	D		icon.skill1219	0
1219	13	0	173	-1	1	7.00000000	1	D		icon.skill1219	0
1219	14	0	177	-1	1	7.00000000	1	D		icon.skill1219	0
1219	15	0	180	-1	1	7.00000000	1	D		icon.skill1219	0
1219	16	0	185	-1	1	7.00000000	1	D		icon.skill1219	0
1219	17	0	189	-1	1	7.00000000	1	D		icon.skill1219	0
1219	18	0	193	-1	1	7.00000000	1	D		icon.skill1219	0
1219	19	0	195	-1	1	7.00000000	1	D		icon.skill1219	0
1219	20	0	195	-1	1	7.00000000	1	D		icon.skill1219	0
1219	21	0	199	-1	1	7.00000000	1	D		icon.skill1219	0
1219	22	0	203	-1	1	7.00000000	1	D		icon.skill1219	0
1219	23	0	207	-1	1	7.00000000	1	D		icon.skill1219	0
1219	24	0	210	-1	1	7.00000000	1	D		icon.skill1219	0
1219	25	0	214	-1	1	7.00000000	1	D		icon.skill1219	0
1219	26	0	218	-1	1	7.00000000	1	D		icon.skill1219	0
1219	27	0	222	-1	1	7.00000000	1	D		icon.skill1219	0
1219	28	0	224	-1	1	7.00000000	1	D		icon.skill1219	0
1219	29	0	228	-1	1	7.00000000	1	D		icon.skill1219	0
1219	30	0	230	-1	1	7.00000000	1	D		icon.skill1219	0
1219	31	0	233	-1	1	7.00000000	1	D		icon.skill1219	0
1219	32	0	237	-1	1	7.00000000	1	D		icon.skill1219	0
1219	33	0	239	-1	1	7.00000000	1	D		icon.skill1219	0
1220	1	0	18	750	2	4.00000000	1	f		icon.skill1220	0
1220	2	0	20	750	2	4.00000000	1	f		icon.skill1220	0
1220	3	0	22	750	2	4.00000000	1	f		icon.skill1220	0
1220	4	0	23	750	2	4.00000000	1	f		icon.skill1220	0
1220	5	0	25	750	2	4.00000000	1	f		icon.skill1220	0
1220	6	0	27	750	2	4.00000000	1	f		icon.skill1220	0
1220	7	0	29	750	2	4.00000000	1	f		icon.skill1220	0
1220	8	0	30	750	2	4.00000000	1	f		icon.skill1220	0
1222	1	1	15	600	1	1.50000000	1	L		icon.skill1222	1
1222	2	1	35	600	1	1.50000000	1	L		icon.skill1222	1
1222	3	1	39	600	1	1.50000000	1	L		icon.skill1222	1
1222	4	1	44	600	1	1.50000000	1	L		icon.skill1222	1
1222	5	1	48	600	1	1.50000000	1	L		icon.skill1222	1
1222	6	1	52	600	1	1.50000000	1	L		icon.skill1222	1
1222	7	1	54	600	1	1.50000000	1	L		icon.skill1222	1
1222	8	1	55	600	1	1.50000000	1	L		icon.skill1222	1
1222	9	1	58	600	1	1.50000000	1	L		icon.skill1222	1
1222	10	1	60	600	1	1.50000000	1	L		icon.skill1222	1
1222	11	1	62	600	1	1.50000000	1	L		icon.skill1222	1
1222	12	1	64	600	1	1.50000000	1	L		icon.skill1222	1
1222	13	1	65	600	1	1.50000000	1	L		icon.skill1222	1
1222	14	1	67	600	1	1.50000000	1	L		icon.skill1222	1
1222	15	1	69	600	1	1.50000000	1	L		icon.skill1222	1
1223	1	1	15	750	1	1.50000000	1	L		icon.skill1223	1
1223	2	1	35	900	1	1.50000000	1	L		icon.skill1223	1
1223	3	1	39	900	1	1.50000000	1	L		icon.skill1223	1
1223	4	1	44	900	1	1.50000000	1	L		icon.skill1223	1
1223	5	1	48	900	1	1.50000000	1	L		icon.skill1223	1
1223	6	1	52	900	1	1.50000000	1	L		icon.skill1223	1
1223	7	1	54	900	1	1.50000000	1	L		icon.skill1223	1
1223	8	1	55	900	1	1.50000000	1	L		icon.skill1223	1
1223	9	1	58	900	1	1.50000000	1	L		icon.skill1223	1
1223	10	1	60	900	1	1.50000000	1	L		icon.skill1223	1
1223	11	1	62	900	1	1.50000000	1	L		icon.skill1223	1
1223	12	1	64	900	1	1.50000000	1	L		icon.skill1223	1
1223	13	1	65	900	1	1.50000000	1	L		icon.skill1223	1
1223	14	1	67	900	1	1.50000000	1	L		icon.skill1223	1
1223	15	1	69	900	1	1.50000000	1	L		icon.skill1223	1
1224	1	1	12	750	1	1.50000000	1	L		icon.skill1224	1
1224	2	1	14	750	1	1.50000000	1	L		icon.skill1224	1
1224	3	1	15	750	1	1.50000000	1	L		icon.skill1224	1
1224	4	1	35	900	1	1.50000000	1	L		icon.skill1224	1
1224	5	1	39	900	1	1.50000000	1	L		icon.skill1224	1
1224	6	1	44	900	1	1.50000000	1	L		icon.skill1224	1
1224	7	1	48	900	1	1.50000000	1	L		icon.skill1224	1
1224	8	1	52	900	1	1.50000000	1	L		icon.skill1224	1
1224	9	1	54	900	1	1.50000000	1	L		icon.skill1224	1
1224	10	1	55	900	1	1.50000000	1	L		icon.skill1224	1
1224	11	1	58	900	1	1.50000000	1	L		icon.skill1224	1
1224	12	1	60	900	1	1.50000000	1	L		icon.skill1224	1
1224	13	1	62	900	1	1.50000000	1	L		icon.skill1224	1
1224	14	1	64	900	1	1.50000000	1	L		icon.skill1224	1
1224	15	1	65	900	1	1.50000000	1	L		icon.skill1224	1
1224	16	1	67	900	1	1.50000000	1	L		icon.skill1224	1
1224	17	1	69	900	1	1.50000000	1	L		icon.skill1224	1
148	1	2	0	-1	0	0.00000000	0			icon.skill0148	0
148	2	2	0	-1	0	0.00000000	0			icon.skill0148	0
148	3	2	0	-1	0	0.00000000	0			icon.skill0148	0
148	4	2	0	-1	0	0.00000000	0			icon.skill0148	0
148	5	2	0	-1	0	0.00000000	0			icon.skill0148	0
148	6	2	0	-1	0	0.00000000	0			icon.skill0148	0
148	7	2	0	-1	0	0.00000000	0			icon.skill0148	0
148	8	2	0	-1	0	0.00000000	0			icon.skill0148	0
171	1	2	0	-1	0	0.00000000	0			icon.skill0171	0
171	2	2	0	-1	0	0.00000000	0			icon.skill0171	0
171	3	2	0	-1	0	0.00000000	0			icon.skill0171	0
171	4	2	0	-1	0	0.00000000	0			icon.skill0171	0
171	5	2	0	-1	0	0.00000000	0			icon.skill0171	0
171	6	2	0	-1	0	0.00000000	0			icon.skill0171	0
171	7	2	0	-1	0	0.00000000	0			icon.skill0171	0
171	8	2	0	-1	0	0.00000000	0			icon.skill0171	0
225	1	2	0	-1	0	0.00000000	0			icon.skill0225	0
225	2	2	0	-1	0	0.00000000	0			icon.skill0225	0
225	3	2	0	-1	0	0.00000000	0			icon.skill0225	0
1043	1	1	23	400	1	4.00000000	1	D		icon.skill1043	0
100	1	1	22	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	2	1	22	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	3	1	22	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	4	1	23	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	5	1	24	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	6	1	25	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	7	1	27	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	8	1	29	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	9	1	30	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	10	1	31	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	11	1	31	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	12	1	33	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	13	1	35	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	14	1	36	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
100	15	1	37	40	3	1.08000004	0	S	skill.at.100	icon.skill0100	1
1035	1	1	23	400	1	4.00000000	1	D		icon.skill1035	0
1035	2	1	35	400	1	4.00000000	1	D		icon.skill1035	0
1035	3	1	44	400	1	4.00000000	1	D		icon.skill1035	0
1035	4	1	52	400	1	4.00000000	1	D		icon.skill1035	0
247	1	0	30	-1	1	4.00000000	0	f		icon.skill0247	0
2	1	0	22	600	1	1.50000000	1	C		icon.skill0002	0
2	2	0	25	600	1	1.50000000	1	C		icon.skill0002	0
2	3	0	28	600	1	1.50000000	1	C		icon.skill0002	0
2	4	0	32	600	1	1.50000000	1	C		icon.skill0002	0
2	5	0	35	600	1	1.50000000	1	C		icon.skill0002	0
2	6	0	38	600	1	1.50000000	1	C		icon.skill0002	0
2	7	0	42	600	1	1.50000000	1	C		icon.skill0002	0
2	8	0	44	600	1	1.50000000	1	C		icon.skill0002	0
2	9	0	48	600	1	1.50000000	1	C		icon.skill0002	0
2	10	0	50	600	1	1.50000000	1	C		icon.skill0002	0
2	11	0	54	600	1	1.50000000	1	C		icon.skill0002	0
2	12	0	55	600	1	1.50000000	1	C		icon.skill0002	0
2	13	0	58	600	1	1.50000000	1	C		icon.skill0002	0
2	14	0	60	600	1	1.50000000	1	C		icon.skill0002	0
2	15	0	62	600	1	1.50000000	1	C		icon.skill0002	0
2	16	0	64	600	1	1.50000000	1	C		icon.skill0002	0
2	17	0	65	600	1	1.50000000	1	C		icon.skill0002	0
2	18	0	67	600	1	1.50000000	1	C		icon.skill0002	0
2	19	0	69	600	1	1.50000000	1	C		icon.skill0002	0
15	1	0	37	600	1	1.50000000	1	C		icon.skill0015	0
15	2	0	38	600	1	1.50000000	1	C		icon.skill0015	0
15	3	0	39	600	1	1.50000000	1	C		icon.skill0015	0
15	4	0	40	600	1	1.50000000	1	C		icon.skill0015	0
15	5	0	42	600	1	1.50000000	1	C		icon.skill0015	0
15	6	0	43	600	1	1.50000000	1	C		icon.skill0015	0
15	7	0	47	600	1	1.50000000	1	C		icon.skill0015	0
15	8	0	48	600	1	1.50000000	1	C		icon.skill0015	0
15	9	0	49	600	1	1.50000000	1	C		icon.skill0015	0
15	10	0	53	600	1	1.50000000	1	C		icon.skill0015	0
15	11	0	54	600	1	1.50000000	1	C		icon.skill0015	0
15	12	0	55	600	1	1.50000000	1	C		icon.skill0015	0
15	13	0	59	600	1	1.50000000	1	C		icon.skill0015	0
